episode_step,progress,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,obs_83,obs_84,obs_85,obs_86,obs_87,obs_88,obs_89,obs_90,obs_91,obs_92,obs_93,obs_94,obs_95,obs_96,obs_97,obs_98,obs_99,obs_100,obs_101,obs_102,obs_103,obs_104,obs_105,obs_106,obs_107,obs_108,obs_109,obs_110,obs_111,obs_112,obs_113,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20
56,0.079826,-0.709397,-0.066078,0.056625,1.289901,-0.582376,0.086994,-0.360861,-0.224630,0.083864,0.646962,-0.295565,0.239527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.927388,-0.561769,0.239818,-3.463426,1.512285,0.587077,-0.032093,0.043804,-0.007959,0.063783,-0.028938,-0.043718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998232,-0.019743,0.024202,0.996501,-0.054290,0.081217,-0.551803,-0.143477,0.391685,-0.397884,-0.142039,0.132524,0.593719,-0.139612,0.107553,0.071515,-0.193903,-0.011340,0.076767,-0.256194,0.213049,-0.010738,-0.033748,0.019942,0.064427,-0.033748,-0.023010,0.069029,-0.059825,-0.000000,0.153310,1.073168,-1.686407,1.763062,-0.689894,-0.919858,-0.153310,-0.689894,-0.536584,-0.766549,-0.766549,1.916371,0.076655,-0.613239,-0.076655,-0.000000,0.613239,-0.843203,-0.000000,0.536584,-0.000000,-1.746988,-0.213331,-0.482332,2.874591,-0.980810,0.515056,0.151422,0.652815,-0.062279,-0.860724,1.109411,-0.933839,-0.080705,-0.273886,-0.516688,1.732167,-1.658460,-0.183325,0.176137,1.599509,0.991877,-1.585633,-0.355811,-0.276786,2.331591,-0.928142,0.603910,0.070996,0.910756,-0.237541,-0.707767,1.368403,-1.439127,-0.231483,-0.297766,-0.679665,1.695140,-1.862918,-0.343074,-0.095105,1.613354,1.100634
57,0.081277,-0.658215,-0.079053,0.060445,1.197805,-0.541998,0.099558,-0.361912,-0.223193,0.083602,0.649050,-0.296512,0.238093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.502076,-0.601161,0.149420,-4.504272,1.978450,0.568525,-0.052330,0.071734,-0.013166,0.104049,-0.047204,-0.071632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998228,-0.015589,0.020400,0.996243,-0.055893,0.085187,-0.555004,-0.191890,0.412051,-0.399418,-0.122097,0.118718,0.610592,-0.167223,0.098350,0.060777,-0.201573,-0.014408,0.062961,-0.265398,0.239126,0.000000,-0.006136,-0.009204,0.078233,-0.046019,0.007670,0.059825,-0.036816,0.000000,-0.306619,0.996513,-0.843203,1.763062,-1.226478,-0.919858,-0.689894,-0.383274,-0.306619,-0.689894,-0.843203,1.303133,-0.076655,0.766549,-0.613239,-0.000000,-0.383274,0.383274,-0.000000,-0.000000,0.000000,-1.585633,-0.355811,-0.276786,2.331591,-0.928142,0.603910,0.070996,0.910756,-0.237541,-0.707767,1.368403,-1.439127,-0.231483,-0.297766,-0.679665,1.695140,-1.862918,-0.343074,-0.095105,1.613354,1.100634,-1.322963,-0.483177,-0.240013,1.815812,-0.834896,0.609868,-0.219414,0.956157,-0.261998,-0.478911,1.270164,-1.774283,-0.215227,-0.243097,-0.895107,1.479866,-1.948772,-0.367252,-0.365684,1.555729,1.315708
58,0.082729,-0.609314,-0.090125,0.062602,1.109730,-0.503238,0.109735,-0.362955,-0.221761,0.083337,0.651124,-0.297453,0.236662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.330996,-0.458377,0.024699,-4.202586,1.856966,0.389596,-0.051720,0.071451,-0.013351,0.102912,-0.046685,-0.071422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998170,-0.010877,0.016138,0.995928,-0.058271,0.089497,-0.560891,-0.239065,0.441033,-0.394816,-0.108291,0.109515,0.622864,-0.191767,0.086078,0.053107,-0.206175,-0.015942,0.053757,-0.271534,0.257534,0.000000,-0.006136,-0.009204,0.078233,-0.046019,0.007670,0.059825,-0.036816,0.000000,0.229965,1.379787,-0.843203,1.073168,-1.226478,-0.766549,-0.689894,-0.383274,-0.229965,-0.919858,-0.459929,1.686407,-0.076655,0.766549,-0.613239,-0.000000,-0.383274,0.383274,-0.000000,-0.000000,0.000000,-1.322963,-0.483177,-0.240013,1.815812,-0.834896,0.609868,-0.219414,0.956157,-0.261998,-0.478911,1.270164,-1.774283,-0.215227,-0.243097,-0.895107,1.479866,-1.948772,-0.367252,-0.365684,1.555729,1.315708,-1.006737,-0.548739,-0.184246,1.338969,-0.687592,0.551655,-0.514799,1.000588,-0.276762,-0.313526,1.053714,-1.857858,-0.321021,-0.088419,-1.028386,1.373791,-1.978769,-0.262169,-0.568106,1.609375,1.389004
59,0.084180,-0.564975,-0.097388,0.061433,1.029701,-0.467719,0.115142,-0.363981,-0.220335,0.083068,0.653167,-0.298380,0.235236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.163835,-0.295087,-0.101614,-3.906331,1.738478,0.195541,-0.051097,0.071330,-0.013642,0.101772,-0.046165,-0.071396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.997665,0.006844,0.000209,0.994656,-0.068295,0.103021,-0.544659,-0.374237,0.611799,-0.387146,-0.082214,0.063495,0.656612,-0.204039,0.099883,0.042369,-0.209243,-0.022078,0.024612,-0.294544,0.292816,0.000000,-0.006136,-0.009204,0.078233,-0.046019,0.007670,0.059825,-0.036816,0.000000,0.153310,0.459929,-1.686407,0.996513,-0.229965,-0.306619,-0.306619,0.000000,-0.153310,-0.843203,-0.996513,1.226478,-0.076655,0.766549,-0.613239,-0.000000,-0.383274,0.383274,-0.000000,-0.000000,0.000000,-1.006737,-0.548739,-0.184246,1.338969,-0.687592,0.551655,-0.514799,1.000588,-0.276762,-0.313526,1.053714,-1.857858,-0.321021,-0.088419,-1.028386,1.373791,-1.978769,-0.262169,-0.568106,1.609375,1.389004,-0.524293,-0.686862,0.012994,0.777802,-0.281922,0.532790,-1.120017,0.975294,-0.093948,0.170199,1.092831,-1.713907,-0.548620,0.047313,-1.000573,1.298023,-2.093813,-0.043417,-0.735662,1.846424,1.459520
60,0.085631,-0.522761,-0.101928,0.058537,0.953477,-0.433699,0.117557,-0.364999,-0.218907,0.082792,0.655194,-0.299299,0.233806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.084164,-0.192936,-0.166360,-3.763615,1.682221,0.083387,-0.050770,0.071430,-0.013894,0.101198,-0.045903,-0.071567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.997350,0.014346,-0.006577,0.994130,-0.072454,0.107235,-0.525816,-0.418849,0.687223,-0.382544,-0.071476,0.052757,0.668884,-0.210175,0.073806,0.034699,-0.209243,-0.023612,0.015408,-0.296078,0.312757,0.000000,-0.006136,-0.009204,0.078233,-0.046019,0.007670,0.059825,-0.036816,0.000000,0.383274,1.226478,-1.686407,0.996513,-0.383274,0.306619,-0.536584,0.000000,-0.153310,-0.919858,-0.306619,1.303133,-0.076655,0.766549,-0.613239,-0.000000,-0.383274,0.383274,-0.000000,-0.000000,0.000000,-0.524293,-0.686862,0.012994,0.777802,-0.281922,0.532790,-1.120017,0.975294,-0.093948,0.170199,1.092831,-1.713907,-0.548620,0.047313,-1.000573,1.298023,-2.093813,-0.043417,-0.735662,1.846424,1.459520,0.217506,-0.455336,-0.076032,0.414998,-0.210593,0.471241,-1.809227,0.896234,0.281235,0.127433,0.859161,-1.699188,-0.690157,0.508151,-0.870006,1.186066,-2.146776,0.304858,-0.856760,1.844399,1.468725
61,0.087083,-0.481609,-0.105106,0.054778,0.879157,-0.400430,0.118477,-0.366012,-0.217478,0.082512,0.657215,-0.300216,0.232373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.281802,0.177999,-0.255547,-2.291891,1.026784,-0.279452,-0.208375,0.312083,-0.068509,0.417706,-0.189380,-0.315141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995666,0.041921,-0.031684,0.992146,-0.087437,0.117855,-0.454466,-0.500000,0.908176,-0.362602,-0.046932,0.015942,0.696495,-0.259262,0.113689,0.017825,-0.200039,-0.028214,-0.016806,-0.305282,0.349573,0.000000,-0.006136,-0.009204,0.078233,-0.046019,0.007670,0.059825,-0.036816,0.000000,0.459929,1.073168,-1.073168,0.843203,-1.533097,2.529610,-0.536584,0.229965,-0.229965,-0.919858,-0.153310,1.763062,-0.076655,0.766549,-0.613239,-0.000000,-0.383274,0.383274,-0.000000,-0.000000,0.000000,0.217506,-0.455336,-0.076032,0.414998,-0.210593,0.471241,-1.809227,0.896234,0.281235,0.127433,0.859161,-1.699188,-0.690157,0.508151,-0.870006,1.186066,-2.146776,0.304858,-0.856760,1.844399,1.468725,1.202522,-0.142617,-0.203531,0.208456,-0.144803,0.204915,-2.846177,0.774285,0.787677,0.099946,0.612584,-1.717609,-0.892410,1.403700,-0.705331,1.010545,-2.138337,0.775590,-0.827826,1.597404,1.403827
62,0.088534,-0.471489,-0.094808,0.048315,0.861802,-0.392628,0.106379,-0.373334,-0.206424,0.080051,0.671903,-0.306875,0.221200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.419469,0.613534,-0.361295,-0.707458,0.318041,-0.710122,-0.409032,0.650258,-0.156910,0.823729,-0.373323,-0.661361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.993637,0.064877,-0.052625,0.990148,-0.099581,0.124091,-0.417098,-0.500000,1.000000,-0.359534,-0.045398,0.003670,0.699563,-0.246990,0.061534,0.005553,-0.187767,-0.022078,-0.029078,-0.323689,0.360311,0.000000,-0.006136,-0.009204,0.078233,-0.046019,0.007670,0.059825,-0.036816,0.000000,0.153310,-0.229965,-0.919858,0.153310,-0.076655,-2.606265,-0.383274,0.383274,0.000000,-0.919858,-0.689894,0.689894,-0.076655,0.766549,-0.613239,-0.000000,-0.383274,0.383274,-0.000000,-0.000000,0.000000,1.202522,-0.142617,-0.203531,0.208456,-0.144803,0.204915,-2.846177,0.774285,0.787677,0.099946,0.612584,-1.717609,-0.892410,1.403700,-0.705331,1.010545,-2.138337,0.775590,-0.827826,1.597404,1.403827,2.773385,0.311665,-0.520229,-0.312060,0.002619,-0.101693,-4.113102,0.671296,1.943290,-0.007190,-0.066925,-2.067186,-0.931270,2.508516,-0.422624,0.944554,-2.305387,1.385412,-0.415345,1.431252,0.902428
63,0.089985,-0.464830,-0.080564,0.040327,0.850858,-0.387708,0.090072,-0.382373,-0.191468,0.076236,0.690164,-0.315149,0.205919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.159864,0.909497,-0.475729,-0.226605,0.101854,-1.025776,-0.537871,0.942934,-0.258522,1.091708,-0.494460,-0.969478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.990655,0.090817,-0.076295,0.987421,-0.113052,0.129433,-0.341434,-0.500000,1.000000,-0.327320,-0.031592,-0.000932,0.710301,-0.259262,0.125961,-0.011320,-0.173961,-0.015942,-0.033679,-0.316020,0.389456,0.000000,-0.006136,-0.009204,0.078233,-0.046019,0.007670,0.059825,-0.036816,0.000000,1.686407,0.843203,0.000000,0.383274,-0.843203,2.989540,-0.919858,0.843203,0.536584,-0.536584,0.383274,1.379787,-0.076655,0.766549,-0.613239,-0.000000,-0.383274,0.383274,-0.000000,-0.000000,0.000000,2.773385,0.311665,-0.520229,-0.312060,0.002619,-0.101693,-4.113102,0.671296,1.943290,-0.007190,-0.066925,-2.067186,-0.931270,2.508516,-0.422624,0.944554,-2.305387,1.385412,-0.415345,1.431252,0.902428,3.661134,0.456590,-0.884315,-0.552887,-0.542971,-0.790523,-4.812342,0.297278,2.575398,0.073237,-1.688614,-2.798861,-1.219753,3.448283,0.382055,0.426122,-2.274721,1.931052,0.005785,0.654426,0.040171
64,0.091437,-0.465094,-0.058428,0.029286,0.852737,-0.388554,0.065348,-0.394848,-0.168707,0.069711,0.715571,-0.326653,0.182421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045580,1.174431,-0.587466,-0.024588,0.011066,-1.312707,-0.594961,1.203696,-0.377999,1.218505,-0.551474,-1.254816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.988809,0.104906,-0.089334,0.985800,-0.119485,0.131125,-0.298573,-0.500000,1.000000,-0.311981,-0.030058,-0.016272,0.717971,-0.257728,0.127495,-0.022058,-0.161689,-0.008272,-0.036747,-0.311418,0.395592,0.000000,-0.006136,-0.009204,0.078233,-0.046019,0.007670,0.059825,-0.036816,0.000000,1.686407,0.383274,-1.303133,0.383274,0.153310,2.989540,-0.613239,0.843203,0.229965,-0.153310,0.383274,1.379787,-0.076655,0.766549,-0.613239,-0.000000,-0.383274,0.383274,-0.000000,-0.000000,0.000000,3.661134,0.456590,-0.884315,-0.552887,-0.542971,-0.790523,-4.812342,0.297278,2.575398,0.073237,-1.688614,-2.798861,-1.219753,3.448283,0.382055,0.426122,-2.274721,1.931052,0.005785,0.654426,0.040171,3.647969,0.015121,-1.062314,-1.689494,-0.879855,-1.486390,-4.373459,-1.110795,3.182420,1.516615,-2.926033,-3.606139,-1.692473,3.862786,1.646231,-0.428799,-2.332362,2.577728,0.277141,0.577174,-0.842878
65,0.092888,-0.463007,-0.033587,0.016828,0.849875,-0.387266,0.037564,-0.406172,-0.143320,0.061116,0.738904,-0.337208,0.155726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133758,1.275869,-0.640637,-0.202404,0.091066,-1.427446,-0.551759,1.302162,-0.455601,1.140718,-0.515858,-1.374702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984096,0.135615,-0.118032,0.981887,-0.132755,0.132308,-0.220936,-0.500000,1.000000,-0.282835,-0.017786,-0.033146,0.727175,-0.260796,0.102951,-0.051204,-0.134078,0.007068,-0.055155,-0.305282,0.403262,-0.029146,-0.013806,-0.116583,0.098175,-0.108913,-0.032214,-0.039884,0.070563,-0.000000,1.379787,0.229965,-0.536584,0.229965,-0.076655,1.303133,-1.303133,1.149823,0.766549,-0.689894,0.459929,0.306619,-0.229965,-0.229965,-0.536584,-0.383274,-0.919858,-0.153310,-0.689894,-0.000000,-0.000000,3.647969,0.015121,-1.062314,-1.689494,-0.879855,-1.486390,-4.373459,-1.110795,3.182420,1.516615,-2.926033,-3.606139,-1.692473,3.862786,1.646231,-0.428799,-2.332362,2.577728,0.277141,0.577174,-0.842878,3.304205,-2.165937,-0.475479,-3.701874,-1.393861,-2.283602,-4.038318,-2.574538,3.584109,5.668977,-2.575590,-2.737148,-2.807037,3.867403,2.657888,-0.668101,-2.299947,3.377162,0.291119,0.760850,-1.240318
66,0.094340,-0.459744,-0.007394,0.003661,0.844641,-0.384911,0.008250,-0.416919,-0.116620,0.051486,0.761200,-0.347287,0.127433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.313388,1.477085,-0.722527,-0.566806,0.255198,-1.644291,-0.474539,1.496167,-0.590472,0.991237,-0.447856,-1.605961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.977760,0.167916,-0.148134,0.977061,-0.148462,0.130983,-0.159684,-0.500000,1.000000,-0.253689,-0.005515,-0.037748,0.727175,-0.266932,0.127495,-0.084951,-0.111068,0.025476,-0.067427,-0.297612,0.414000,-0.029146,-0.013806,-0.116583,0.098175,-0.108913,-0.032214,-0.039884,0.070563,-0.000000,1.073168,0.843203,-0.153310,-0.000000,-0.613239,0.076655,-1.379787,1.149823,0.689894,-0.766549,0.153310,0.536584,-0.229965,-0.229965,-0.536584,-0.383274,-0.919858,-0.153310,-0.689894,-0.000000,-0.000000,3.304205,-2.165937,-0.475479,-3.701874,-1.393861,-2.283602,-4.038318,-2.574538,3.584109,5.668977,-2.575590,-2.737148,-2.807037,3.867403,2.657888,-0.668101,-2.299947,3.377162,0.291119,0.760850,-1.240318,1.039762,-3.736382,0.324519,-4.644548,-1.719454,-2.615830,-3.385265,-1.434387,2.461767,9.465508,-1.023414,-0.950695,-3.222569,2.864003,2.460542,-0.253051,-1.532739,2.787430,0.422769,0.365262,-1.429232
67,0.095791,-0.450471,0.025496,-0.012073,0.827203,-0.377058,-0.028208,-0.425153,-0.083473,0.037497,0.778553,-0.355122,0.091488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.455599,1.548910,-0.733287,-0.862284,0.388397,-1.713623,-0.364310,1.559160,-0.663906,0.768191,-0.346789,-1.693279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.969848,0.200378,-0.178196,0.971349,-0.166257,0.127786,-0.103282,-0.500000,1.000000,-0.210738,0.002155,-0.059223,0.721039,-0.234719,0.099883,-0.123301,-0.081922,0.048485,-0.068961,-0.291476,0.414000,-0.029146,-0.013806,-0.116583,0.098175,-0.108913,-0.032214,-0.039884,0.070563,-0.000000,1.533097,0.076655,-0.996513,-0.306619,0.996513,-0.996513,-1.686407,1.149823,0.843203,-0.229965,0.306619,-0.000000,-0.229965,-0.229965,-0.536584,-0.383274,-0.919858,-0.153310,-0.689894,-0.000000,-0.000000,1.039762,-3.736382,0.324519,-4.644548,-1.719454,-2.615830,-3.385265,-1.434387,2.461767,9.465508,-1.023414,-0.950695,-3.222569,2.864003,2.460542,-0.253051,-1.532739,2.787430,0.422769,0.365262,-1.429232,-0.560654,-3.207201,0.814345,-4.732520,-1.889255,-2.260948,-3.905126,-0.012630,1.691408,10.860723,-0.686335,-0.678582,-2.869714,1.714596,2.145644,0.138725,-0.890210,2.372557,0.419558,-0.596955,-1.592567
68,0.097242,-0.441520,0.054563,-0.025671,0.810150,-0.369375,-0.060295,-0.431491,-0.054254,0.024930,0.791927,-0.361159,0.059702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431515,1.262160,-0.573058,-0.833316,0.375593,-1.385806,-0.222088,1.264580,-0.557192,0.469695,-0.211979,-1.381326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.969848,0.200378,-0.178196,0.971349,-0.166257,0.127786,-0.103282,-0.500000,1.000000,-0.210738,0.002155,-0.059223,0.721039,-0.234719,0.099883,-0.123301,-0.081922,0.048485,-0.068961,-0.291476,0.414000,-0.029146,-0.013806,-0.116583,0.098175,-0.108913,-0.032214,-0.039884,0.070563,-0.000000,1.533097,0.076655,-0.996513,-0.306619,0.996513,-0.996513,-1.686407,1.149823,0.843203,-0.229965,0.306619,-0.000000,-0.229965,-0.229965,-0.536584,-0.383274,-0.919858,-0.153310,-0.689894,-0.000000,-0.000000,-0.560654,-3.207201,0.814345,-4.732520,-1.889255,-2.260948,-3.905126,-0.012630,1.691408,10.860723,-0.686335,-0.678582,-2.869714,1.714596,2.145644,0.138725,-0.890210,2.372557,0.419558,-0.596955,-1.592567,-0.443072,-2.502647,0.956774,-4.608521,-1.826663,-1.963475,-4.622932,0.659022,1.566033,10.824927,-0.746100,-0.819447,-2.623689,1.281869,2.063565,0.292566,-0.623769,2.441397,0.377816,-1.163987,-1.420849
69,0.098694,-0.433211,0.075983,-0.034995,0.793870,-0.362034,-0.083640,-0.434037,-0.032890,0.015209,0.797341,-0.363601,0.036235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400119,1.020346,-0.433727,-0.790599,0.356633,-1.107718,-0.093590,1.015637,-0.465056,0.199103,-0.089811,-1.116903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.955918,0.246279,-0.220806,0.961863,-0.193558,0.119020,-0.008504,-0.500000,1.000000,-0.160117,0.029767,-0.082233,0.713369,-0.233185,0.087612,-0.176990,-0.037437,0.083767,-0.068961,-0.285340,0.406330,-0.029146,-0.013806,-0.116583,0.098175,-0.108913,-0.032214,-0.039884,0.070563,-0.000000,1.533097,0.919858,-1.149823,-0.383274,-0.229965,1.226478,-1.763062,1.303133,1.073168,0.000000,0.229965,-0.153310,-0.229965,-0.229965,-0.536584,-0.383274,-0.919858,-0.153310,-0.689894,-0.000000,-0.000000,-0.443072,-2.502647,0.956774,-4.608521,-1.826663,-1.963475,-4.622932,0.659022,1.566033,10.824927,-0.746100,-0.819447,-2.623689,1.281869,2.063565,0.292566,-0.623769,2.441397,0.377816,-1.163987,-1.420849,-0.084435,-2.428412,1.098250,-4.832860,-1.936760,-1.965866,-5.394728,0.550384,1.675797,11.273552,-0.943804,-1.058542,-2.624603,1.253393,2.221874,0.224725,-0.350942,2.670122,0.342673,-1.733411,-1.076780
70,0.100145,-0.425515,0.095377,-0.043020,0.778526,-0.355110,-0.104603,-0.435235,-0.013628,0.006328,0.799891,-0.364751,0.015026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377115,0.944389,-0.384967,-0.755498,0.341000,-1.018418,-0.043066,0.936815,-0.433573,0.091721,-0.041369,-1.032237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.940250,0.286725,-0.258394,0.952093,-0.221726,0.106340,0.030587,-0.500000,1.000000,-0.097223,0.042039,-0.096039,0.681156,-0.228583,0.107553,-0.230680,-0.006757,0.126718,-0.055155,-0.289942,0.392524,-0.029146,-0.013806,-0.116583,0.098175,-0.108913,-0.032214,-0.039884,0.070563,-0.000000,2.222991,0.383274,-0.459929,-1.149823,-0.000000,2.452955,-1.686407,1.073168,1.303133,0.229965,-0.153310,-0.459929,-0.229965,-0.229965,-0.536584,-0.383274,-0.919858,-0.153310,-0.689894,-0.000000,-0.000000,-0.084435,-2.428412,1.098250,-4.832860,-1.936760,-1.965866,-5.394728,0.550384,1.675797,11.273552,-0.943804,-1.058542,-2.624603,1.253393,2.221874,0.224725,-0.350942,2.670122,0.342673,-1.733411,-1.076780,-0.082778,-2.660369,1.209432,-5.283043,-2.093028,-2.178109,-5.822109,0.384314,1.752988,12.177405,-1.121550,-1.221148,-2.739093,1.237016,2.409937,0.150289,-0.124603,2.850262,0.400491,-2.170547,-0.766219
71,0.101597,-0.418126,0.113758,-0.050394,0.763650,-0.348394,-0.124377,-0.435759,0.004582,-0.002134,0.801010,-0.365256,-0.005055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374286,0.955136,-0.369077,-0.765470,0.345767,-1.021815,-0.282910,0.879598,-0.419930,0.511993,-0.230721,-0.974712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.934864,0.298759,-0.269461,0.948840,-0.231127,0.102210,0.023941,-0.500000,0.978061,-0.075748,0.043573,-0.099107,0.673486,-0.220913,0.061534,-0.249087,0.002447,0.146660,-0.045951,-0.293010,0.394058,-0.029146,-0.013806,-0.116583,0.098175,-0.108913,-0.032214,-0.039884,0.070563,-0.000000,2.222991,0.383274,-0.153310,-1.149823,0.459929,2.452955,-1.763062,0.843203,1.533097,0.689894,-0.153310,-0.459929,-0.229965,-0.229965,-0.536584,-0.383274,-0.919858,-0.153310,-0.689894,-0.000000,-0.000000,-0.082778,-2.660369,1.209432,-5.283043,-2.093028,-2.178109,-5.822109,0.384314,1.752988,12.177405,-1.121550,-1.221148,-2.739093,1.237016,2.409937,0.150289,-0.124603,2.850262,0.400491,-2.170547,-0.766219,-0.487618,-2.680819,1.244988,-5.504219,-2.202626,-2.225258,-5.689806,0.498981,1.680706,12.653769,-1.151688,-1.196202,-2.737787,0.973183,2.393920,0.102199,-0.011678,2.742748,0.486860,-2.364028,-0.651723
72,0.103048,-0.410544,0.133582,-0.057783,0.747907,-0.341279,-0.145476,-0.446551,0.021555,-0.010469,0.820371,-0.373980,-0.023963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.361046,0.923699,-0.340340,-0.748900,0.338499,-0.981619,-0.702667,0.743237,-0.377740,1.264432,-0.569127,-0.833838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.924139,0.320329,-0.288879,0.942531,-0.250032,0.094994,-0.013394,-0.500000,0.817864,-0.020524,0.046641,-0.102175,0.652010,-0.220913,0.056932,-0.285903,0.020854,0.185010,-0.024476,-0.305282,0.348039,-0.133456,0.110447,-0.092039,-0.001534,-0.098175,0.062893,-0.006136,0.030680,0.000000,2.069681,0.076655,-0.153310,-1.073168,0.459929,1.303133,-1.763062,0.919858,1.609752,0.919858,-0.306619,-0.613239,-0.996513,1.073168,0.843203,-0.766549,-0.229965,0.996513,0.919858,-0.689894,0.000000,-0.487618,-2.680819,1.244988,-5.504219,-2.202626,-2.225258,-5.689806,0.498981,1.680706,12.653769,-1.151688,-1.196202,-2.737787,0.973183,2.393920,0.102199,-0.011678,2.742748,0.486860,-2.364028,-0.651723,-1.119481,-2.890222,1.120028,-5.760684,-2.365013,-2.475365,-5.273509,0.513850,1.477247,13.119544,-1.231302,-1.128686,-2.767512,0.777306,2.536337,0.141633,0.060885,2.878992,0.592351,-2.384948,-0.722111
